grade,token_count
0.09221424627277747,107881
0.969811320754717,105387
0.9963636363636363,65476
0.09483887870055017,82641
0.0,97464
0.04636920384951881,67879
0.999089667728721,80611
0.10381488430268918,69721
0.9993658845909955,84854
1.0,8700
1.0,95601
0.1212283044058745,11591
0.1540010065425264,9804
0.9941176470588236,13838
1.0,10721
0.0595184007269423,14093
1.0,11096
1.0,8952
0.9997029997029997,12519
1.0,12739
0.9768439108061749,13213
1.0,8857
0.9744160177975528,8599
1.0,14040
0.05187482379475613,9568
1.0,15019
0.9731142643764003,9810
0.1600175361683472,12707
0.993106419646704,14431
0.9941964285714285,13927
0.08534531162268388,15041
0.045268376805345976,11225
1.0,10632
0.9996253278381416,15038
0.9805375347544022,12054
1.0,14358
1.0,9097
0.9994638069705094,11478
0.1048097631012204,8269
1.0,10296
0.06151046405823476,10540
0.9985166348802712,13741
0.9619686800894854,9657
0.9732569245463228,11266
1.0,7842
0.968031968031968,12778
0.9755073477956613,11546
1.0,14473
0.05244479495268139,7948
0.14296814296814297,15373
0.9882629107981221,8444
1.0,12280
1.0,8611
0.0039603960396039604,14933
0.06636225266362253,8997
0.03534361851332398,12559
1.0,14269
1.0,14929
0.18159658744667886,15532
1.0,11121
0.019717765319930407,10723
1.0,13760
0.9994484280198566,12745
0.06861616394197559,10401
0.038058991436726926,13176
1.0,10817
0.08064516129032258,15332
0.9976635514018691,12953
0.11162157563382678,15535
0.9996587030716724,12134
1.0,10493
0.9994520547945206,11997
1.0,14001
0.9994212962962963,13913
1.0,13333
0.06980198019801981,15365
1.0,15510
0.12110354711572913,12018
0.21897810218978103,12006
0.9994058229352347,8252
1.0,14188
0.9994640943193998,7963
1.0,8731
1.0,10703
0.9996528982992017,9993
0.999330655957162,9525
0.15524193548387097,9876
0.940032414910859,15670
1.0,14112
0.15636766334440752,13623
1.0,12556
1.0,10329
1.0,11265
1.0,13103
0.11202389843166542,14172
0.05702257941063911,8540
1.0,14027
0.10961112230505743,14846
1.0,11516
1.0,14465
1.0,12541
0.13078070611636003,11126
1.0,8151
0.08208569953536396,12333
1.0,12746
1.0,10660
1.0,13464
1.0,11113
0.9994162288382954,12605
1.0,13341
