grade,token_count,row
1.0,5068,478
1.0,6547,473
1.0,7413,474
1.0,6154,476
1.0,6060,470
1.0,4370,484
1.0,5349,485
1.0,4851,486
1.0,4318,483
1.0,6240,477
1.0,7273,482
1.0,3729,490
1.0,5238,488
1.0,7097,481
1.0,5209,491
1.0,3930,489
1.0,4483,494
1.0,3640,492
1.0,4776,495
0.9985022466300549,6496,498
1.0,6270,499
1.0,5257,496
0.9530083443126921,4094,487
1.0,6119,497
1.0,5158,493
1.0,115011,602
0.994314143567875,97814,600
1.0,74711,607
1.0,95006,601
0.9770453207769276,83473,603
1.0,113550,608
0.9963802629072204,109177,606
1.0,96092,609
0.1135483870967742,82557,612
1.0,119221,605
0.9959499263622975,109839,610
1.0,73758,611
1.0,100219,604
0.04690431519699812,124689,614
0.9896676905892209,118100,613
0.03935599284436494,97789,616
1.0,80567,615
1.0,84614,617
1.0,83868,619
1.0,83789,618
1.0,105993,622
1.0,72866,620
1.0,104901,621
1.0,95367,628
1.0,71318,623
0.15706806282722513,65561,629
1.0,73259,626
1.0,114576,625
1.0,98770,627
0.16772700983227298,120191,634
0.030118185284025923,92244,624
1.0,85596,631
1.0,119354,630
1.0,76402,632
0.031594975256947086,106444,635
0.9839026305457401,91017,637
0.9871773522064946,96972,636
1.0,116540,633
1.0,68378,641
0.9905640595512686,126977,638
1.0,87920,644
0.1322371873360154,100802,639
0.9132563148619541,97927,642
1.0,80158,645
0.1502086230876217,115205,640
1.0,78562,646
0.9961880559085133,114637,648
0.1323671497584541,95279,643
1.0,86109,651
1.0,65383,649
1.0,74893,652
0.9996059889676912,78152,650
1.0,85722,654
0.991001564945227,126895,647
1.0,85348,655
0.8144843872999212,73418,656
1.0,124615,653
0.0,125615,662
0.6869864829048502,106689,657
0.18168709444844988,108658,659
0.011799410029498525,68643,660
1.0,101483,666
0.9998151912770282,123366,664
1.0,102147,658
0.9868686868686869,108130,663
1.0,89993,665
1.0,78028,667
1.0,74242,670
0.9012797074954296,85504,661
1.0,107826,669
1.0,128111,668
0.08637469586374696,103542,672
1.0,69064,675
1.0,114121,673
1.0,108498,674
0.9914563106796116,89929,671
1.0,95159,676
1.0,68724,678
1.0,94086,679
1.0,73659,677
0.9694835680751174,93530,682
1.0,123210,681
1.0,79509,684
0.045477513895907026,82883,687
1.0,94687,683
0.027210884353741496,65476,688
0.28654701641356034,89543,680
1.0,99162,685
1.0,93118,691
0.11177644710578842,118924,689
1.0,70618,686
1.0,84854,696
0.9778615167216204,69721,699
1.0,67879,694
1.0,105387,692
1.0,107881,690
1.0,8700,701
1.0,80611,698
1.0,97464,695
1.0,95601,697
0.9994663820704376,11591,700
1.0,12739,707
0.9908022483392949,9804,702
1.0,14093,705
1.0,12519,708
1.0,8952,709
1.0,11096,706
1.0,13213,710
1.0,13838,703
0.9453405017921147,82641,693
1.0,10721,704
1.0,15019,718
1.0,9568,712
1.0,9810,717
1.0,8857,713
1.0,14040,711
1.0,14431,716
1.0,12707,715
1.0,13927,719
1.0,9097,726
1.0,15041,721
1.0,10632,722
0.06611198560827525,11225,720
1.0,15038,723
1.0,8269,730
1.0,10296,727
1.0,11478,728
1.0,14358,724
1.0,13741,731
1.0,9657,734
1.0,12054,725
1.0,7842,733
1.0,11266,732
1.0,10540,729
1.0,11546,735
1.0,8599,714
1.0,12778,736
0.998003992015968,8611,743
1.0,14473,739
1.0,8444,741
1.0,7948,738
1.0,14933,745
1.0,15373,737
1.0,12280,740
1.0,12559,744
1.0,8997,742
1.0,14269,746
1.0,14929,747
1.0,15532,750
1.0,12745,753
1.0,13176,754
1.0,11121,749
1.0,13760,751
1.0,15332,756
1.0,14001,762
1.0,12953,761
1.0,15535,757
1.0,10401,752
1.0,11997,760
1.0,10493,759
1.0,13333,763
1.0,12134,758
1.0,10817,755
1.0,10723,748
1.0,13913,764
1.0,12006,771
1.0,12018,768
1.0,15510,766
1.0,14188,769
1.0,15365,765
1.0,7963,770
1.0,8252,767
0.940032414910859,15670,780
1.0,9993,773
1.0,8731,775
1.0,9876,776
1.0,14112,777
1.0,10703,772
1.0,9525,774
1.0,13103,778
1.0,10329,782
1.0,14172,785
1.0,13623,779
1.0,12556,781
1.0,8540,784
1.0,11265,783
0.9768140832975526,14846,787
1.0,11516,790
1.0,12541,788
1.0,14465,791
1.0,11126,792
1.0,11113,796
1.0,8151,789
1.0,12333,793
1.0,14027,786
1.0,12746,795
1.0,10660,794
0.9978807145019679,13464,797
1.0,13341,798
1.0,12605,799
